,Cif,Name,Site,CN,OS,Period,Group,SDofBV,Angles,Planes
1388,242152.cif,Ca2+:1.180 K1+:1.280 Na1+:8.960 O2-:144.037 Si4+:72.000,Na4,5.0,1.0,3,1,0.027,"[138.538, 138.538, 135.972, 94.382, 92.556, 92.556, 52.345, 52.345, 47.833, 47.833]","{(2.34, 0.0, -11.59), (-1.37, -2.54, 5.5), (1.37, -2.54, -5.5), (2.6, 0.0, -12.89), (-2.54, -2.54, -11.37), (3.51, -0.0, 5.28), (-1.31, -0.0, -18.76), (2.54, -2.54, 11.37)}"
1389,243837.cif,Na1+:32.000 O2-:72.000 P5+:16.000 V4+:8.000,Na3,5.0,1.0,3,1,0.063,"[164.029, 128.785, 122.759, 121.769, 118.132, 89.903, 84.203, 79.56, 73.907, 53.166]","{(5.84, -10.19, 0.5), (4.54, 7.55, -4.58), (-10.4, 2.66, -5.08), (10.48, -2.83, -5.08), (3.83, 10.85, -5.08), (-3.75, -11.01, -5.08), (5.86, -10.46, -7.94), (-0.08, -0.08, -7.44), (-4.48, -7.44, 2.86), (-3.76, -10.73, 3.35)}"
1391,243887.cif,B3+:28.000 Ba2+:48.000 F1-:16.000 Na1+:4.000 O2-:84.000,Na1,5.0,1.0,3,1,0.035,"[178.188, 176.968, 91.53, 91.53, 90.9, 90.9, 89.989, 89.983, 89.966, 89.966]","{(-2.04, 6.62, 4.87), (2.04, -6.62, 4.87), (0.05, 0.1, 9.74), (0.1, -0.05, 9.74), (-4.55, -8.47, 0.0), (6.64, 1.95, -4.87), (8.79, -4.72, -0.0), (0.05, 0.1, -9.74), (0.1, -0.05, -9.74), (-6.64, -1.95, -4.87)}"
1393,243930.cif,Fe2+:8.000 Na1+:8.000 O2-:28.000 Si4+:8.000,Fe1,5.0,2.0,4,8,0.084,"[165.24, 144.865, 116.206, 98.604, 96.748, 96.142, 92.694, 90.275, 87.989, 75.789]","{(8.41, 0.33, 1.67), (4.87, -3.94, -5.56), (4.02, -2.94, 8.53), (-6.74, 5.35, 3.13), (2.69, 5.56, 5.41), (-6.27, -7.1, -0.1), (-5.41, -3.15, 6.26), (-4.07, 5.67, 4.0), (7.54, -3.62, -4.69), (0.48, -7.21, 1.3)}"
1394,244133.cif,B3+:16.000 Cs1+:8.000 Na1+:32.000 O2-:104.000 P5+:24.000,Na1,5.0,1.0,3,1,0.019,"[143.312, 137.902, 126.985, 113.822, 105.23, 105.195, 93.842, 85.733, 84.549, 58.627]","{(13.08, -1.36, -2.91), (-6.92, 5.33, -1.91), (7.28, -0.84, 8.76), (10.76, 3.43, 0.72), (-0.55, -12.08, 2.25), (-4.92, 0.57, -5.92), (-4.6, 0.54, -5.54), (7.6, -0.88, 9.14), (-2.55, -7.33, 6.26), (2.93, -7.81, -5.79)}"
1395,244133.cif,B3+:16.000 Cs1+:8.000 Na1+:32.000 O2-:104.000 P5+:24.000,Na5,5.0,1.0,3,1,0.051,"[166.048, 150.821, 112.588, 103.38, 103.238, 102.498, 88.613, 87.587, 77.872, 73.62]","{(-0.73, 9.99, -0.2), (-4.06, -1.13, -8.91), (-6.76, 8.43, 11.66), (9.35, 2.51, 0.5), (-4.8, 6.79, -9.42), (9.52, 5.82, 0.32), (-10.26, -6.0, 3.14), (-10.09, -2.69, 2.96), (10.09, -5.41, 1.01), (-6.19, -2.8, 12.36)}"
1396,244133.cif,B3+:16.000 Cs1+:8.000 Na1+:32.000 O2-:104.000 P5+:24.000,Na6,5.0,1.0,3,1,0.05,"[168.55, 152.735, 107.758, 107.494, 100.679, 98.413, 90.699, 88.573, 77.977, 75.582]","{(-6.2, 2.84, -12.01), (-3.9, -6.97, 9.2), (0.14, -10.21, 0.57), (9.35, -5.84, -0.18), (9.25, 5.51, -0.72), (9.39, -2.53, -0.34), (-10.28, 2.78, -3.23), (-6.09, -8.5, -11.48), (-10.24, 6.08, -3.39), (-4.04, 1.06, 8.82)}"
1397,244133.cif,B3+:16.000 Cs1+:8.000 Na1+:32.000 O2-:104.000 P5+:24.000,Na7,5.0,1.0,3,1,0.072,"[138.108, 123.532, 115.919, 110.8, 109.251, 104.507, 86.107, 86.061, 81.871, 52.958]","{(-3.48, 1.61, -6.88), (6.31, 2.82, -7.81), (11.96, -4.04, 1.74), (3.24, 4.74, 8.74), (-2.41, 11.59, -0.81), (-6.39, -9.16, -0.45), (1.98, 0.06, -5.67), (-9.65, -1.94, 7.76), (-5.32, 0.82, 5.62), (8.71, 3.18, 9.95)}"
1398,244133.cif,B3+:16.000 Cs1+:8.000 Na1+:32.000 O2-:104.000 P5+:24.000,Na8,5.0,1.0,3,1,0.013,"[144.975, 138.495, 124.465, 111.629, 107.146, 104.537, 94.158, 86.199, 82.987, 59.343]","{(-2.47, 7.84, 6.39), (-1.37, -12.08, 1.3), (-11.08, -3.53, -1.17), (-13.23, 1.37, 2.91), (7.25, -0.71, 8.87), (-6.62, 5.43, -1.64), (-3.11, -7.36, 5.7), (-4.48, 0.53, -5.72), (7.65, -0.89, 9.18), (-4.88, 0.71, -6.03)}"
1399,244134.cif,B3+:16.000 Na1+:32.000 O2-:104.000 P5+:24.000 Rb1+:8.000,Na1,5.0,1.0,3,1,0.02,"[143.082, 137.054, 129.837, 113.941, 105.95, 105.944, 94.916, 84.583, 82.079, 57.995]","{(-3.04, -7.89, -5.64), (-4.9, -0.49, 5.96), (-4.65, -0.61, 5.46), (-2.79, 7.41, -5.97), (-0.72, 12.19, -2.09), (7.51, 0.99, -9.42), (-11.02, 3.19, 1.2), (-13.34, -1.47, -2.19), (-6.97, -5.28, 2.08), (7.26, 1.11, -8.92)}"
1400,244134.cif,B3+:16.000 Na1+:32.000 O2-:104.000 P5+:24.000 Rb1+:8.000,Na4,5.0,1.0,3,1,0.046,"[164.906, 156.135, 110.579, 105.962, 100.614, 97.319, 90.539, 90.052, 76.125, 75.375]","{(-9.16, -2.92, 0.37), (4.27, -6.62, 8.89), (-6.25, -2.27, 11.69), (-4.31, -1.23, -8.53), (0.08, 10.16, -0.39), (10.6, 5.81, -3.18), (-6.12, 8.0, 11.21), (9.25, 5.33, -0.48), (-10.51, -3.39, 3.07), (9.12, -4.94, -0.01)}"
1401,244134.cif,B3+:16.000 Na1+:32.000 O2-:104.000 P5+:24.000 Rb1+:8.000,Na6,5.0,1.0,3,1,0.014,"[144.067, 136.278, 126.591, 114.759, 106.224, 105.278, 94.727, 83.817, 81.75, 59.016]","{(2.45, 7.89, 6.38), (-4.31, -0.56, 5.61), (-3.44, 7.33, -5.27), (11.15, -3.24, -1.7), (-1.66, 11.95, -0.85), (-6.57, -5.32, 1.7), (7.51, 0.96, -9.44), (13.41, 1.53, 2.22), (-4.79, -0.69, 6.12), (7.04, 0.83, -8.93)}"
1402,244134.cif,B3+:16.000 Na1+:32.000 O2-:104.000 P5+:24.000 Rb1+:8.000,Na7,5.0,1.0,3,1,0.051,"[165.016, 156.334, 113.591, 101.683, 101.163, 100.463, 91.478, 89.593, 75.83, 72.338]","{(-10.45, 5.94, -3.03), (-1.09, -10.01, 0.12), (9.15, -5.45, 0.23), (-6.25, 2.51, -11.94), (9.1, -2.88, 0.11), (-7.17, -7.75, -11.46), (10.07, 4.81, -0.25), (-10.4, 3.38, -2.91), (-4.32, 1.12, 8.67), (-5.29, -6.58, 9.03)}"
1403,244134.cif,B3+:16.000 Na1+:32.000 O2-:104.000 P5+:24.000 Rb1+:8.000,Na8,5.0,1.0,3,1,0.068,"[140.85, 129.561, 112.588, 111.389, 106.326, 99.381, 87.059, 81.048, 80.294, 53.978]","{(-3.39, -1.53, 6.53), (12.48, 3.15, -2.23), (-6.67, 3.61, -7.11), (3.1, -4.48, -8.58), (-10.58, 2.44, -6.13), (8.29, -2.99, -9.24), (5.72, 1.12, 4.89), (1.8, -0.04, 5.87), (-6.4, 8.58, 0.87), (2.71, 11.24, -0.77)}"
1404,244164.cif,H1+:32.000 Na1+:16.000 O2-:48.000 W6+:8.000,Na1,5.0,1.0,3,1,0.011,"[176.968, 154.622, 111.518, 94.738, 92.992, 92.895, 91.748, 87.914, 87.386, 86.646]","{(5.27, -6.78, 5.96), (8.62, -4.72, 5.13), (7.3, -6.97, 3.93), (1.44, -10.57, -0.52), (-2.04, -1.9, 9.44), (2.83, -7.33, -7.96), (-5.8, -4.7, -5.68), (6.59, -4.53, 7.16), (-9.22, -7.74, 3.79), (8.69, -3.73, -3.51)}"
1405,244165.cif,H1+:32.000 Na1+:16.000 O2-:48.000 W6+:8.000,Na2,5.0,1.0,3,1,0.012,"[176.968, 154.609, 111.525, 94.681, 92.998, 92.906, 91.754, 88.006, 87.415, 86.589]","{(-5.29, -6.78, -5.96), (-8.63, -4.72, -5.13), (-6.6, -4.53, -7.16), (-7.31, -6.97, -3.93), (5.82, -4.7, 5.69), (9.24, -7.74, -3.79), (-1.43, -10.57, 0.52), (2.05, -1.9, -9.45), (-8.71, -3.74, 3.51), (-2.83, -7.33, 7.97)}"
1412,244326.cif,Cs1+:8.000 K1+:44.000 Na1+:12.000 Nb5+:104.000 O2-:426.000,Na2,5.0,1.0,3,1,0.008,"[165.172, 153.316, 118.32, 93.124, 89.874, 87.725, 87.277, 83.108, 77.889, 75.7]","{(-9.14, 6.98, 3.23), (5.51, -3.35, 7.79), (2.64, -3.5, -8.19), (-10.04, 7.66, 3.46), (0.02, 8.42, 1.76), (-8.56, -2.46, 3.67), (6.64, -5.14, -2.36), (7.54, -5.82, -2.6), (4.02, 6.77, 7.58), (-3.65, -4.79, 9.27)}"
1413,244326.cif,Cs1+:8.000 K1+:44.000 Na1+:12.000 Nb5+:104.000 O2-:426.000,Nb14,5.0,5.0,5,5,0.226,"[150.424, 148.727, 108.089, 103.816, 103.427, 101.519, 92.619, 89.868, 89.725, 73.573]","{(-1.07, 0.16, 6.49), (5.03, 0.18, 4.68), (4.93, 0.18, 4.79), (5.63, 0.37, 5.44), (5.72, 0.37, 5.33), (-2.49, -6.37, -2.68), (-3.66, -6.11, 4.66), (6.89, 0.11, -2.0), (2.35, -6.08, 2.95), (3.61, -6.35, -4.49)}"
1414,244408.cif,Mn2+:2.000 Na1+:4.000 O2-:8.000 Si4+:2.000,Na1,5.0,1.0,3,1,0.066,"[155.672, 134.451, 107.74, 106.212, 102.979, 100.894, 100.032, 90.963, 75.895, 57.927]","{(-8.4, 1.8, 0.03), (-0.58, 2.0, 12.76), (-6.34, 5.01, -2.77), (-6.68, 10.91, 0.02), (0.71, 12.46, -5.8), (0.07, 10.95, 5.79), (7.46, 12.5, -0.03), (-6.99, -3.94, 4.19), (8.87, 6.77, 4.13), (-8.73, 7.69, 2.83)}"
1415,244408.cif,Mn2+:2.000 Na1+:4.000 O2-:8.000 Si4+:2.000,Na2,5.0,1.0,3,1,0.077,"[163.335, 120.911, 110.885, 108.361, 105.831, 105.486, 103.881, 89.966, 76.308, 59.722]","{(6.1, 5.53, -2.58), (-1.94, -0.16, -12.4), (-9.52, 4.48, 6.17), (-2.71, 11.5, -3.71), (-9.12, 3.35, -6.1), (-7.46, 12.5, 0.03), (-11.18, -4.67, 0.04), (-1.08, 9.04, 3.72), (-8.74, -7.17, -2.52), (3.67, 8.04, -0.01)}"
1416,244409.cif,Mn2+:2.000 Na1+:4.000 O2-:8.000 Si4+:2.000,Na1,5.0,1.0,3,1,0.066,"[155.672, 134.451, 107.74, 106.212, 102.979, 100.894, 100.032, 90.963, 75.895, 57.927]","{(-8.4, 1.8, 0.03), (-0.58, 2.0, 12.76), (-6.34, 5.01, -2.77), (-6.68, 10.91, 0.02), (0.71, 12.46, -5.8), (0.07, 10.95, 5.79), (7.46, 12.5, -0.03), (-6.99, -3.94, 4.19), (8.87, 6.77, 4.13), (-8.73, 7.69, 2.83)}"
1417,244409.cif,Mn2+:2.000 Na1+:4.000 O2-:8.000 Si4+:2.000,Na2,5.0,1.0,3,1,0.077,"[163.335, 120.911, 110.885, 108.361, 105.831, 105.486, 103.881, 89.966, 76.308, 59.722]","{(6.1, 5.53, -2.58), (-1.94, -0.16, -12.4), (-9.52, 4.48, 6.17), (-2.71, 11.5, -3.71), (-9.12, 3.35, -6.1), (-7.46, 12.5, 0.03), (-11.18, -4.67, 0.04), (-1.08, 9.04, 3.72), (-8.74, -7.17, -2.52), (3.67, 8.04, -0.01)}"
1418,244410.cif,Ge4+:2.000 Mn2+:2.000 Na1+:4.000 O2-:8.000,Na2,5.0,1.0,3,1,0.066,"[168.379, 123.168, 112.03, 106.972, 105.908, 105.795, 102.997, 83.575, 68.402, 66.416]","{(-2.22, 12.08, -3.76), (-8.67, -7.75, -3.32), (-1.37, 9.74, 3.76), (-10.3, 5.58, 5.66), (-0.59, -1.25, -12.74), (-8.21, 3.23, -5.7), (6.26, 5.27, -3.29), (-7.06, 12.33, -0.01), (-11.45, -3.52, -0.02), (3.48, 9.5, 0.01)}"
1419,244491.cif,Mg2+:4.500 Na1+:7.000 O2-:28.000 P5+:8.000,Na4,5.0,1.0,3,1,0.045,"[133.306, 129.881, 118.908, 117.523, 111.051, 109.178, 97.441, 73.483, 60.942, 60.732]","{(5.25, 3.77, -6.05), (4.21, 2.45, -4.93), (-4.73, -4.12, 6.62), (-4.21, 5.9, 6.11), (11.5, -1.0, 0.28), (10.64, 5.23, 7.16), (-3.69, -2.81, 5.51), (-9.6, 4.44, -7.1), (-11.49, 9.35, 0.9), (-2.83, -9.03, -1.38)}"
1421,244720.cif,Cd2+:8.004 Li1+:1.520 Na1+:4.476 O2-:36.000 P5+:10.000,Na5,5.0,1.0,3,1,0.112,"[136.954, 129.516, 120.81, 114.79, 108.041, 104.685, 100.131, 88.241, 80.171, 58.54]","{(-2.81, -8.93, 0.62), (9.14, -4.73, -0.32), (-0.37, -6.73, -2.16), (-0.52, -9.46, 3.03), (6.21, -6.05, -3.91), (-0.12, -2.14, 12.85), (-5.34, -2.92, 6.84), (1.92, -7.25, 0.25), (6.61, 1.27, 5.91), (4.85, -5.94, 3.84)}"
1435,245250.cif,Cr3+:2.000 Na1+:2.000 O2-:16.000 Ti4+:6.000,Na1,5.0,1.0,3,1,0.017,"[133.126, 133.126, 88.802, 88.802, 72.848, 72.776, 67.238, 67.238, 65.889, 65.889]","{(5.65, -0.0, 4.19), (4.56, 0.0, -5.59), (10.2, 0.0, -1.4), (-5.1, 5.8, 0.7), (-0.54, 5.8, -4.89), (5.1, 5.8, -0.7), (0.54, 5.8, 4.89)}"
1436,245255.cif,Na1+:2.420 O2-:16.000 V5+:6.000,V1,5.0,5.0,4,5,0.274,"[144.106, 141.38, 113.634, 104.981, 103.562, 103.55, 97.62, 97.62, 73.913, 73.907]","{(-0.14, 2.82, -5.43), (-0.0, 7.68, -0.0), (4.63, 4.16, 1.06), (5.71, 0.0, -4.55), (-3.27, 0.0, 4.2), (-4.63, 4.16, -1.06), (4.49, -0.7, -4.37), (-4.49, -0.7, 4.37), (-3.54, 0.0, -6.67), (0.14, 2.82, 5.43)}"
1437,245256.cif,Li1+:1.340 Na1+:1.380 O2-:16.000 V4+:0.720 V5+:5.280,V1,5.0,4.0,4,5,0.312,"[144.875, 142.129, 112.352, 105.516, 103.521, 103.515, 96.967, 96.967, 74.615, 74.609]","{(-0.15, 2.9, -5.39), (-0.0, 7.68, -0.0), (5.66, 0.0, -4.59), (-3.39, 0.0, 4.27), (4.67, 4.13, 0.96), (4.52, -0.66, -4.43), (-4.52, -0.66, 4.43), (-3.69, 0.0, -6.51), (-4.67, 4.13, -0.96), (0.15, 2.9, 5.39)}"
1438,247460.cif,Eu3+:4.000 Mg2+:52.000 Na1+:28.000 O2-:192.000 P5+:48.000,Mg1,5.0,2.0,3,2,0.013,"[151.836, 151.836, 108.451, 108.451, 99.683, 99.683, 87.782, 87.782, 86.342, 84.531]","{(0.0, -7.05, 2.66), (0.0, -7.17, 2.71), (0.0, -5.46, -5.4), (7.07, 1.82, 6.7), (7.07, 3.54, -1.4), (7.07, -3.54, 1.4), (0.0, -1.69, 7.96), (7.07, -1.82, -6.7)}"
1439,247564.cif,H1+:8.000 Na1+:8.000 Ni2+:4.000 O2-:24.000 P3+:8.000,Na1,5.0,1.0,3,1,0.006,"[162.573, 162.573, 122.412, 122.412, 103.068, 103.062, 75.375, 73.435, 73.435, 73.094]","{(4.08, -8.72, -6.33), (1.41, 0.0, -10.96), (-5.36, -0.0, -9.12), (-2.69, -8.72, -4.5), (-4.08, -8.72, 6.33), (2.69, -8.72, 4.5), (-5.3, 0.0, -9.02), (-6.69, 0.0, 1.81)}"
1443,24819.cif,Na1+:20.000 Nb5+:4.000 O2-:20.000,Na1,5.0,1.0,3,1,0.024,"[178.854, 147.448, 107.362, 107.362, 106.278, 106.278, 89.45, 89.45, 72.962, 72.962]","{(-6.02, -0.0, -9.35), (0.5, 4.78, 10.03), (-7.17, -4.78, -1.86), (7.17, -4.78, 1.86), (-0.5, 4.78, -10.03), (-1.82, 9.56, 2.23), (-1.82, -9.56, 2.23), (1.64, -9.56, 2.55), (-8.5, 0.0, 10.4), (1.64, 9.56, 2.55)}"
1444,24819.cif,Na1+:20.000 Nb5+:4.000 O2-:20.000,Na2,5.0,1.0,3,1,0.02,"[164.112, 148.071, 111.574, 98.737, 97.337, 96.65, 96.275, 93.365, 88.854, 73.184]","{(-10.0, -0.87, 8.91), (1.05, -7.63, 9.16), (1.74, -8.05, -7.27), (7.56, 7.18, -2.18), (-2.23, 12.83, -2.77), (5.86, 0.89, 7.37), (-9.31, -1.29, -7.52), (-8.06, -2.4, -7.85), (-8.3, 5.42, -0.64), (7.12, -0.22, 7.03)}"
1445,24819.cif,Na1+:20.000 Nb5+:4.000 O2-:20.000,Nb1,5.0,5.0,5,5,0.086,"[171.69, 129.896, 115.049, 115.049, 94.158, 94.158, 88.648, 88.648, 87.834, 87.828]","{(-6.23, -3.42, -1.43), (-5.59, 0.0, -5.79), (-1.64, 6.84, 1.56), (1.18, 3.42, 6.24), (-1.18, 3.42, -6.24), (-1.64, -6.84, 1.56), (6.23, -3.42, 1.43), (-6.69, -0.0, 6.37), (1.82, -6.84, 1.89), (1.82, 6.84, 1.89)}"
1447,24877.cif,Mo5+:1.320 Na1+:1.320 O2-:30.000 V5+:10.680,V3,5.0,5.0,4,5,0.407,"[146.119, 140.076, 115.22, 105.07, 105.07, 104.702, 93.514, 93.514, 76.715, 76.715]","{(4.86, -0.0, 2.69), (-5.47, 0.45, -2.43), (1.22, 0.0, -7.26), (-3.65, -3.55, 2.55), (5.47, 0.45, 2.43), (1.82, -2.93, 4.98), (3.65, -3.55, -2.55), (0.0, -6.93, 0.0), (-1.82, -2.93, -4.98), (-6.08, 0.0, -2.16)}"
1448,24878.cif,Mo4+:0.340 Mo5+:1.660 Na1+:2.000 O2-:30.000 V4+:1.700 V5+:8.300,V3,5.0,4.0,4,5,0.214,"[155.285, 145.447, 119.314, 101.175, 101.175, 95.238, 94.175, 94.175, 79.974, 79.974]","{(1.02, 0.0, -7.29), (-3.99, -3.97, 2.49), (5.9, 0.84, 2.77), (0.0, -7.71, 0.0), (4.85, -0.0, 3.23), (3.99, -3.97, -2.49), (1.91, -2.89, 5.26), (-1.91, -2.89, -5.26), (-5.9, 0.84, -2.77), (-6.95, 0.0, -2.31)}"
1449,24879.cif,Mo4+:2.400 Na1+:2.400 O2-:30.000 V5+:9.600,V3,5.0,5.0,4,5,0.251,"[149.328, 147.618, 108.851, 103.78, 103.78, 101.818, 95.348, 95.348, 77.631, 77.631]","{(-1.78, -3.23, -5.06), (1.66, 0.0, -7.5), (-6.1, 0.23, -2.75), (6.1, 0.23, 2.75), (5.23, -0.0, 2.62), (4.31, -4.23, -2.31), (0.0, -7.7, 0.0), (1.78, -3.23, 5.06), (-4.31, -4.23, 2.31), (-6.96, 0.0, -2.88)}"
1453,249611.cif,As3+:18.160 Eu2+:11.440 Na1+:2.600 S2-:40.000,As5,5.0,3.0,4,5,0.286,"[169.769, 166.755, 99.59, 97.828, 95.394, 94.347, 93.394, 89.708, 83.616, 80.096]","{(9.02, -6.88, -6.23), (-1.11, 11.58, -12.38), (0.25, -1.33, -10.99), (-1.12, 12.49, -10.52), (-9.57, -3.71, 5.38), (9.31, -5.76, 6.32), (-0.83, 13.61, 2.02), (-0.81, -9.26, 10.14), (-9.86, -5.74, -9.03), (-0.8, -10.17, 8.28)}"
1457,249892.cif,Mo2+:9.000 Mo3+:9.000 Na1+:3.000 S2-:24.000,Mo1,5.0,2.0,5,6,0.038,"[171.69, 166.906, 100.83, 99.741, 93.687, 91.461, 91.352, 88.459, 87.599, 85.618]","{(-9.34, -5.52, -1.79), (-0.36, 7.01, 8.82), (9.39, -0.91, 9.87), (-9.72, 0.54, 7.03), (-9.01, 0.87, 7.03), (-0.61, -6.92, 8.08), (-9.65, 1.32, 7.03), (9.06, -7.3, 1.06), (-10.36, 1.0, 7.03), (-0.23, -12.98, -0.73)}"
1459,250006.cif,Fe2+:5.000 Fe3+:2.000 Na1+:1.000 O2-:24.000 P5+:6.000,Fe2,5.0,2.0,4,8,0.035,"[165.512, 138.314, 129.956, 105.153, 95.854, 89.341, 88.883, 87.123, 80.038, 77.209]","{(4.47, -5.64, -4.46), (1.13, 6.69, 5.38), (-5.5, 7.94, -1.32), (-1.19, 6.52, -5.07), (-1.17, 3.45, 6.84), (-2.13, -7.45, 0.75), (10.19, 0.56, 0.61), (3.57, 1.82, -6.09), (2.18, -8.87, -3.0), (3.59, -1.25, 5.82)}"
1460,250032.cif,Al3+:12.000 H1+:8.000 Na1+:8.000 O2-:56.000 P5+:12.000,Al2,5.0,3.0,3,3,0.055,"[158.033, 155.909, 105.861, 103.173, 100.83, 96.096, 88.688, 88.665, 86.784, 86.75]","{(-2.26, -4.35, 4.25), (-2.36, -4.35, 4.25), (4.03, -3.35, 3.25), (2.36, 4.29, -4.33), (1.43, 5.84, 1.98), (0.89, -1.5, -6.25), (4.96, -4.9, -3.06), (5.4, 2.44, 5.17), (2.26, 4.28, -4.33), (-6.34, -0.95, 1.06)}"
1461,250032.cif,Al3+:12.000 H1+:8.000 Na1+:8.000 O2-:56.000 P5+:12.000,Al3,5.0,3.0,3,3,0.03,"[161.586, 149.986, 107.584, 102.421, 100.924, 97.481, 88.946, 87.903, 87.69, 85.975]","{(-4.98, -4.87, -3.13), (-4.23, 1.87, 4.46), (0.55, -6.31, -1.29), (-4.66, 2.78, 3.69), (-6.0, 1.16, -2.09), (1.56, 1.26, 6.13), (-4.93, 1.94, 3.87), (-3.91, -4.09, 2.83), (2.31, -5.61, 5.26), (-3.96, 2.7, 4.29)}"
1462,250222.cif,Fe2+:2.000 K1+:2.000 Na1+:2.000 O2-:20.000 Si4+:8.000,Fe1,5.0,2.0,4,8,0.068,"[178.597, 150.692, 110.041, 99.062, 97.949, 95.636, 93.009, 88.149, 83.754, 79.98]","{(0.76, -0.86, 7.65), (8.03, 1.87, 3.28), (2.92, 9.18, -2.98), (-3.04, -6.17, -5.73), (-7.19, 1.88, -4.69), (7.06, 1.13, -4.02), (-8.72, 1.09, -2.24), (2.69, -4.23, -7.65), (-4.35, 6.46, 1.39), (6.49, 1.08, 5.72)}"
1464,250358.cif,Mo6+:2.040 Na1+:1.960 O2-:12.000 V5+:1.960,Mo1,5.0,6.0,5,6,0.521,"[152.76, 143.264, 104.649, 103.356, 102.55, 101.923, 99.683, 99.462, 73.369, 73.04]","{(5.24, 3.2, 1.8), (-3.21, 0.0, -7.07), (0.21, 7.86, 0.2), (-1.97, 4.32, 4.44), (-3.13, -0.34, -6.16), (3.06, -0.34, 6.03), (2.24, 4.32, -4.29), (-7.42, 0.0, 1.66), (2.98, 0.0, 5.12), (-5.16, 3.2, -1.66)}"
1465,250359.cif,Mo6+:2.640 Na1+:1.360 O2-:12.000 V5+:1.360,Mo1,5.0,6.0,5,6,0.533,"[151.933, 142.978, 105.058, 103.009, 101.332, 101.332, 100.935, 100.935, 73.1, 73.1]","{(5.23, 3.21, 1.74), (3.2, 0.0, 7.12), (0.0, 7.91, 0.0), (-3.1, -0.37, -6.13), (2.13, 4.33, -4.38), (-3.01, -0.0, -5.13), (7.46, 0.0, -1.64), (-2.13, 4.33, 4.38), (-5.23, 3.21, -1.74), (3.1, -0.37, 6.13)}"
1472,251517.cif,C2+:8.000 Cu2+:3.000 H1+:8.000 Na1+:2.000 O2-:16.000,Cu2,5.0,2.0,4,1,0.044,"[169.265, 169.173, 101.812, 96.846, 93.882, 90.476, 89.822, 89.083, 89.003, 88.602]","{(-2.15, -5.45, -6.79), (2.6, -7.01, 4.98), (5.86, -0.64, 4.15), (1.02, 0.9, -7.58), (-3.2, -6.41, 0.88), (3.62, -6.06, -2.69), (6.83, 0.3, -3.48), (6.79, 0.3, -3.48), (6.88, 0.32, -3.52), (6.91, 0.32, -3.52)}"
1473,251518.cif,C2+:8.000 Cu2+:3.000 H1+:8.000 Na1+:2.000 O2-:16.000,Cu2,5.0,2.0,4,1,0.044,"[169.113, 168.992, 101.824, 96.886, 93.974, 90.275, 89.754, 89.169, 89.146, 88.739]","{(-2.16, -5.47, -6.78), (6.92, 0.33, -3.53), (5.88, -0.64, 4.14), (2.62, -7.04, 4.98), (1.01, 0.9, -7.59), (-3.62, 6.07, 2.68), (-6.8, -0.3, 3.49), (-6.87, -0.33, 3.53), (-3.21, -6.43, 0.89), (6.84, 0.3, -3.49)}"
1474,251519.cif,C2+:8.000 Cu2+:3.000 H1+:8.000 Na1+:2.000 O2-:16.000,Cu2,5.0,2.0,4,1,0.045,"[169.082, 168.962, 101.759, 97.008, 93.888, 90.378, 89.817, 89.284, 88.98, 88.728]","{(-2.18, -5.49, -6.79), (6.92, 0.33, -3.53), (5.88, -0.62, 4.16), (1.01, 0.9, -7.6), (-3.62, 6.09, 2.67), (2.62, -7.04, 5.02), (-6.8, -0.3, 3.49), (-6.88, -0.33, 3.53), (-3.21, -6.44, 0.9), (6.83, 0.3, -3.49)}"
1475,251520.cif,C2+:8.000 Cu2+:3.000 H1+:8.000 Na1+:2.000 O2-:16.000,Cu1,5.0,2.0,4,1,0.045,"[168.902, 168.872, 101.882, 97.204, 93.882, 90.344, 89.828, 89.226, 88.992, 88.694]","{(-2.19, -5.51, -6.8), (6.87, 0.33, -3.55), (5.9, -0.61, 4.15), (2.64, -7.03, 5.01), (-3.2, -6.45, 0.92), (3.62, -6.09, -2.69), (6.79, 0.32, -3.51), (6.91, 0.34, -3.56), (0.98, 0.9, -7.62), (6.82, 0.32, -3.52)}"
1476,251521.cif,C2+:8.000 Cu2+:3.000 H1+:8.000 Na1+:2.000 O2-:16.000,Cu2,5.0,2.0,4,1,0.045,"[168.667, 168.637, 102.029, 97.285, 94.054, 90.246, 89.874, 89.29, 88.98, 88.653]","{(-2.21, -5.53, -6.81), (5.91, -0.62, 4.15), (2.66, -7.04, 5.02), (-3.2, -6.47, 0.92), (3.61, -6.1, -2.69), (6.9, 0.32, -3.58), (6.78, 0.32, -3.52), (6.86, 0.32, -3.57), (0.96, 0.9, -7.64), (6.82, 0.32, -3.54)}"
1480,251699.cif,Na1+:7.903 O2-:24.000 Ti4+:10.000,Na2,5.0,1.0,3,1,0.014,"[154.972, 154.972, 123.89, 123.89, 96.217, 96.217, 79.216, 79.216, 79.129, 77.555]","{(-6.89, 9.04, -4.83), (-4.42, 9.04, 2.62), (8.84, 0.0, -5.24), (4.42, 9.04, -2.62), (11.31, 0.0, 2.21), (-2.47, 0.0, -7.45), (6.89, 9.04, 4.83)}"
