,Cif,Name,Site,CN,OS,Period,Group,SDofBV,Angles
3176,35231.cif,F1-:18.000 Fe3+:3.000 Li1+:3.000 Mn2+:3.000,Fe1,6.0,3.0,4,8,0.02,"[173.826, 173.826, 171.302, 97.828, 94.163, 94.163, 91.553, 91.553, 89.937, 89.937, 88.029, 88.029, 86.193, 83.696, 83.696]"
3177,35231.cif,F1-:18.000 Fe3+:3.000 Li1+:3.000 Mn2+:3.000,Li1,6.0,1.0,2,1,0.0,"[178.854, 178.854, 178.854, 91.438, 91.438, 91.433, 91.433, 91.433, 91.433, 89.364, 89.364, 89.364, 87.776, 87.776, 87.776]"
3178,35231.cif,F1-:18.000 Fe3+:3.000 Li1+:3.000 Mn2+:3.000,Li2,6.0,1.0,2,1,0.004,"[173.72, 173.668, 173.668, 95.4, 95.382, 95.382, 94.945, 94.939, 94.928, 89.679, 89.662, 89.65, 80.34, 80.328, 80.311]"
3179,35231.cif,F1-:18.000 Fe3+:3.000 Li1+:3.000 Mn2+:3.000,Mn1,6.0,2.0,4,7,0.021,"[174.211, 174.211, 166.931, 98.193, 98.193, 93.601, 93.601, 91.478, 90.945, 90.945, 85.641, 85.641, 84.457, 84.457, 81.466]"
3180,35232.cif,F1-:18.000 Fe3+:3.000 Li1+:3.000 Mn2+:3.000,Fe1,6.0,3.0,4,8,0.0,"[172.932, 172.932, 172.932, 92.751, 92.751, 92.751, 92.751, 92.746, 92.746, 92.556, 92.556, 92.556, 82.363, 82.357, 82.357]"
3181,35232.cif,F1-:18.000 Fe3+:3.000 Li1+:3.000 Mn2+:3.000,Fe2,6.0,3.0,4,8,0.061,"[175.561, 175.561, 175.487, 93.641, 93.635, 93.618, 91.444, 91.427, 91.427, 90.567, 90.55, 90.533, 84.526, 84.508, 84.491]"
3182,35232.cif,F1-:18.000 Fe3+:3.000 Li1+:3.000 Mn2+:3.000,Li1,6.0,1.0,2,1,0.007,"[172.839, 172.839, 165.285, 101.701, 100.381, 100.381, 91.129, 91.129, 88.946, 88.946, 87.673, 85.331, 85.331, 78.2, 78.2]"
3183,35232.cif,F1-:18.000 Fe3+:3.000 Li1+:3.000 Mn2+:3.000,Mn1,6.0,2.0,4,7,0.016,"[173.72, 172.307, 172.307, 96.091, 94.704, 94.704, 91.57, 91.57, 90.676, 90.676, 89.502, 89.502, 84.531, 84.531, 80.781]"
3184,35233.cif,F1-:18.000 Fe3+:3.000 Li1+:3.000 Mn2+:3.000,Fe1,6.0,3.0,4,8,0.0,"[173.72, 173.72, 173.72, 93.624, 93.624, 93.624, 93.624, 93.624, 93.624, 91.129, 91.129, 91.129, 81.952, 81.952, 81.946]"
3185,35233.cif,F1-:18.000 Fe3+:3.000 Li1+:3.000 Mn2+:3.000,Fe2,6.0,3.0,4,8,0.017,"[175.711, 175.711, 175.711, 92.321, 92.304, 92.298, 91.943, 91.926, 91.908, 89.1, 89.1, 89.083, 86.761, 86.738, 86.727]"
3186,35233.cif,F1-:18.000 Fe3+:3.000 Li1+:3.000 Mn2+:3.000,Li1,6.0,1.0,2,1,0.034,"[164.472, 164.472, 152.785, 110.744, 100.988, 100.988, 94.399, 94.399, 84.831, 84.831, 84.566, 84.566, 80.288, 74.36, 74.36]"
3187,35233.cif,F1-:18.000 Fe3+:3.000 Li1+:3.000 Mn2+:3.000,Mn1,6.0,2.0,4,7,0.032,"[178.597, 172.658, 172.658, 93.974, 93.325, 93.325, 91.341, 91.341, 90.905, 90.905, 89.622, 89.622, 88.011, 88.011, 79.38]"
3188,35275.cif,Al3+:4.000 Cl1-:16.000 Li1+:4.000,Li1,6.0,1.0,2,1,0.031,"[169.801, 164.008, 163.315, 102.891, 98.795, 96.8, 93.382, 90.865, 90.241, 90.063, 89.335, 89.095, 80.044, 79.001, 76.09]"
3189,35276.cif,Al3+:4.000 Cl1-:16.000 Li1+:4.000,Li1,6.0,1.0,2,1,0.031,"[169.769, 163.536, 163.019, 103.244, 99.056, 96.944, 93.279, 90.831, 90.275, 90.023, 89.106, 88.934, 80.003, 78.89, 75.854]"
3190,35277.cif,Al3+:4.000 Cl1-:16.000 Li1+:4.000,Li1,6.0,1.0,2,1,0.031,"[169.673, 163.216, 162.611, 103.468, 99.213, 97.042, 93.296, 90.905, 90.292, 90.057, 89.146, 89.037, 79.916, 78.475, 75.505]"
3191,35382.cif,F1-:12.000 Li1+:2.000 V2+:2.000 V3+:2.000,Li1,6.0,1.0,2,1,0.005,"[180.0, 180.0, 180.0, 99.799, 99.799, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 80.201, 80.201]"
3192,35382.cif,F1-:12.000 Li1+:2.000 V2+:2.000 V3+:2.000,V1,6.0,2.0,4,5,0.012,"[177.312, 176.968, 176.968, 98.702, 98.702, 91.031, 91.031, 91.031, 91.031, 89.014, 89.014, 89.014, 89.014, 84.29, 78.311]"
3194,35476.cif,I5+:2.000 Li1+:2.000 O2-:6.000,Li1,6.0,1.0,2,1,0.005,"[178.854, 178.854, 178.854, 93.756, 93.756, 93.756, 93.756, 93.756, 93.756, 87.117, 87.117, 87.111, 85.365, 85.365, 85.365]"
3198,35655.cif,Cs1+:4.000 I1-:10.000 Li1+:6.000,Li1,6.0,1.0,2,1,0.001,"[180.0, 180.0, 180.0, 95.751, 95.751, 90.676, 90.676, 90.676, 90.676, 89.324, 89.324, 89.324, 89.324, 84.249, 84.249]"
3199,35768.cif,Fe3+:20.000 Li1+:4.000 O2-:32.000,Fe2,6.0,3.0,4,8,0.0,"[180.0, 180.0, 180.0, 92.797, 92.797, 92.797, 92.797, 92.797, 92.797, 87.203, 87.203, 87.203, 87.203, 87.203, 87.203]"
3200,35768.cif,Fe3+:20.000 Li1+:4.000 O2-:32.000,Li1,6.0,1.0,2,1,0.0,"[180.0, 180.0, 180.0, 92.797, 92.797, 92.797, 92.797, 92.797, 92.797, 87.203, 87.203, 87.203, 87.203, 87.203, 87.203]"
3201,35769.cif,Fe3+:20.000 Li1+:4.000 O2-:32.000,Fe1,6.0,3.0,4,8,0.057,"[175.274, 175.274, 170.895, 98.106, 93.176, 93.17, 92.786, 92.78, 91.324, 89.805, 89.799, 85.377, 85.377, 83.84, 83.84]"
3202,35769.cif,Fe3+:20.000 Li1+:4.000 O2-:32.000,Li1,6.0,1.0,2,1,0.0,"[180.0, 180.0, 180.0, 94.083, 94.077, 94.077, 93.865, 93.865, 93.859, 86.032, 86.026, 86.026, 86.026, 86.026, 86.026]"
3207,36532.cif,Cs1+:4.000 Ge4+:2.000 Li1+:4.000 O2-:8.000,Cs2,6.0,1.0,6,1,0.059,"[142.665, 141.142, 132.005, 119.881, 116.021, 113.172, 109.609, 97.215, 96.944, 92.35, 92.321, 86.434, 78.644, 52.908, 51.779]"
3210,36599.cif,I1-:16.000 In3+:4.000 Li1+:4.000,Li1,6.0,1.0,2,1,0.019,"[175.07, 171.769, 169.235, 99.346, 95.526, 95.515, 91.398, 90.768, 88.728, 88.31, 87.702, 86.962, 85.124, 84.825, 84.468]"
3215,37071.cif,Ga3+:4.000 Li1+:12.000 Na1+:8.000 O2-:16.000,Na1,6.0,1.0,3,1,0.027,"[177.856, 175.205, 175.205, 104.584, 104.578, 97.429, 97.429, 92.768, 92.763, 85.549, 85.549, 84.347, 84.347, 79.345, 71.367]"
3216,37071.cif,Ga3+:4.000 Li1+:12.000 Na1+:8.000 O2-:16.000,Na2,6.0,1.0,3,1,0.019,"[174.384, 159.003, 159.003, 101.496, 101.496, 100.143, 99.288, 99.288, 97.643, 84.928, 84.928, 84.336, 84.336, 74.716, 74.716]"
3217,37250.cif,Al3+:3.000 F1-:18.000 K1+:6.000 Li1+:3.000,Al1,6.0,3.0,3,3,0.0,"[180.0, 180.0, 180.0, 90.47, 90.47, 90.464, 90.464, 90.464, 90.464, 89.536, 89.536, 89.536, 89.536, 89.53, 89.53]"
3219,37250.cif,Al3+:3.000 F1-:18.000 K1+:6.000 Li1+:3.000,Li1,6.0,1.0,2,1,0.0,"[180.0, 180.0, 180.0, 90.453, 90.453, 90.453, 90.453, 90.453, 90.453, 89.547, 89.547, 89.547, 89.547, 89.547, 89.547]"
3220,380105.cif,B3+:4.000 Li1+:4.000 S2-:12.000 Sr2+:4.000,Li1,6.0,1.0,2,1,0.059,"[180.0, 180.0, 180.0, 101.245, 101.245, 96.65, 96.65, 93.549, 93.549, 86.451, 86.451, 83.35, 83.35, 78.755, 78.755]"
3222,380277.cif,Li1+:7.960 Mo6+:12.000 O2-:48.000 Zn2+:7.998,Li2,6.0,1.0,2,1,0.018,"[171.417, 169.389, 162.101, 103.562, 98.343, 96.511, 95.049, 92.178, 86.818, 85.009, 84.629, 84.301, 83.327, 83.212, 82.75]"
3223,380277.cif,Li1+:7.960 Mo6+:12.000 O2-:48.000 Zn2+:7.998,Li3,6.0,1.0,2,1,0.011,"[179.19, 179.19, 178.597, 94.508, 94.508, 93.635, 93.635, 92.556, 92.556, 86.589, 86.589, 86.474, 86.348, 86.348, 86.244]"
3224,380277.cif,Li1+:7.960 Mo6+:12.000 O2-:48.000 Zn2+:7.998,Li1,6.0,1.0,2,1,0.012,"[146.325, 146.325, 130.233, 130.233, 125.324, 125.324, 90.584, 90.579, 84.675, 81.396, 81.396, 80.956, 80.95, 75.22, 73.208]"
3225,380277.cif,Li1+:7.960 Mo6+:12.000 O2-:48.000 Zn2+:7.998,Zn1,6.0,2.0,4,2,0.029,"[146.325, 146.325, 130.233, 130.233, 125.324, 125.324, 90.584, 90.579, 84.675, 81.396, 81.396, 80.956, 80.95, 75.22, 73.208]"
3226,380277.cif,Li1+:7.960 Mo6+:12.000 O2-:48.000 Zn2+:7.998,Zn3,6.0,2.0,4,2,0.027,"[179.19, 179.19, 178.597, 94.508, 94.508, 93.635, 93.635, 92.556, 92.556, 86.589, 86.589, 86.474, 86.348, 86.348, 86.244]"
3227,380277.cif,Li1+:7.960 Mo6+:12.000 O2-:48.000 Zn2+:7.998,Zn2,6.0,2.0,4,2,0.047,"[171.417, 169.389, 162.101, 103.562, 98.343, 96.511, 95.049, 92.178, 86.818, 85.009, 84.629, 84.301, 83.327, 83.212, 82.75]"
3228,380320.cif,H1+:20.000 K1+:4.000 Li1+:2.000 O2-:38.000 V5+:10.000,Li1,6.0,1.0,2,1,0.022,"[176.467, 175.711, 171.227, 98.859, 96.05, 94.853, 89.851, 89.536, 88.934, 88.808, 88.172, 87.363, 87.203, 86.83, 83.811]"
3230,380320.cif,H1+:20.000 K1+:4.000 Li1+:2.000 O2-:38.000 V5+:10.000,V1,6.0,5.0,4,5,0.284,"[166.83, 165.217, 156.107, 106.583, 98.523, 96.794, 96.684, 96.367, 88.195, 86.531, 81.304, 80.979, 80.77, 80.148, 78.685]"
3231,380320.cif,H1+:20.000 K1+:4.000 Li1+:2.000 O2-:38.000 V5+:10.000,V2,6.0,5.0,4,5,0.321,"[174.098, 154.931, 154.81, 103.963, 102.24, 100.381, 99.224, 95.072, 89.799, 89.456, 80.903, 80.416, 76.349, 76.108, 75.44]"
3232,380320.cif,H1+:20.000 K1+:4.000 Li1+:2.000 O2-:38.000 V5+:10.000,V3,6.0,5.0,4,5,0.318,"[173.314, 156.008, 155.135, 103.556, 102.457, 99.323, 98.569, 95.146, 91.261, 88.986, 82.027, 80.421, 76.709, 75.96, 75.363]"
3233,380320.cif,H1+:20.000 K1+:4.000 Li1+:2.000 O2-:38.000 V5+:10.000,V4,6.0,5.0,4,5,0.332,"[171.69, 157.533, 155.026, 105.076, 102.105, 100.405, 97.383, 92.998, 91.49, 83.339, 83.218, 83.177, 78.615, 77.543, 74.324]"
3234,380320.cif,H1+:20.000 K1+:4.000 Li1+:2.000 O2-:38.000 V5+:10.000,V5,6.0,5.0,4,5,0.344,"[174.81, 154.475, 153.355, 104.874, 104.176, 101.432, 100.655, 90.733, 89.765, 84.186, 83.961, 80.148, 76.927, 76.915, 74.324]"
3235,380359.cif,Li1+:6.000 Nb5+:6.000 O2-:36.000 Sr2+:18.000,Li1,6.0,1.0,2,1,0.0,"[148.299, 148.299, 148.299, 129.702, 129.695, 129.695, 91.45, 91.45, 91.444, 75.084, 75.084, 75.084, 75.084, 75.084, 75.084]"
3236,380359.cif,Li1+:6.000 Nb5+:6.000 O2-:36.000 Sr2+:18.000,Nb1,6.0,5.0,5,5,0.0,"[180.0, 180.0, 180.0, 90.539, 90.539, 90.539, 90.539, 90.539, 90.539, 89.461, 89.461, 89.461, 89.461, 89.461, 89.461]"
3238,380360.cif,Li1+:6.000 O2-:36.000 Sr2+:18.000 Ta5+:6.000,Li1,6.0,1.0,2,1,0.0,"[148.419, 148.419, 148.419, 129.822, 129.822, 129.814, 91.759, 91.759, 91.759, 74.847, 74.847, 74.841, 74.841, 74.841, 74.841]"
3240,380360.cif,Li1+:6.000 O2-:36.000 Sr2+:18.000 Ta5+:6.000,Ta1,6.0,5.0,6,5,0.0,"[180.0, 180.0, 180.0, 90.493, 90.493, 90.493, 90.493, 90.493, 90.493, 89.507, 89.507, 89.507, 89.507, 89.507, 89.507]"
3241,380451.cif,Ca2+:32.670 F1-:9.000 Li1+:21.330 O2-:75.000 Si4+:18.000,Li2,6.0,1.0,2,1,0.065,"[164.008, 160.424, 152.76, 117.348, 97.325, 97.308, 95.486, 95.457, 89.885, 87.811, 87.788, 84.203, 84.186, 82.218, 70.543]"
3242,38059.cif,Li1+:1.000 S2-:9.000 Sb3+:5.666,Li1,6.0,1.0,2,1,0.046,"[180.0, 180.0, 180.0, 97.319, 97.319, 97.314, 97.314, 93.767, 93.767, 86.233, 86.233, 82.686, 82.686, 82.686, 82.681]"
3243,38059.cif,Li1+:1.000 S2-:9.000 Sb3+:5.666,Sb3,6.0,3.0,5,5,0.189,"[177.569, 172.48, 171.152, 100.906, 92.837, 92.43, 92.206, 91.805, 89.496, 88.82, 87.409, 86.801, 86.451, 86.043, 84.865]"
3244,38059.cif,Li1+:1.000 S2-:9.000 Sb3+:5.666,Sb1,6.0,3.0,5,5,0.189,"[175.789, 175.711, 174.154, 98.303, 93.176, 92.464, 91.851, 91.627, 90.974, 90.877, 90.183, 86.399, 85.417, 84.226, 83.921]"
3245,391153.cif,Cl1-:8.000 H1+:16.000 Li1+:8.000 O2-:8.000,Li1,6.0,1.0,2,1,0.04,"[180.0, 180.0, 180.0, 93.417, 93.417, 93.004, 93.004, 93.004, 93.004, 86.996, 86.996, 86.996, 86.996, 86.583, 86.583]"
3246,391153.cif,Cl1-:8.000 H1+:16.000 Li1+:8.000 O2-:8.000,Li2,6.0,1.0,2,1,0.06,"[167.85, 167.85, 158.018, 102.128, 96.881, 96.881, 96.881, 96.881, 90.023, 90.023, 81.472, 81.472, 81.472, 81.472, 77.831]"
3247,391154.cif,Br1-:8.000 H1+:16.000 Li1+:8.000 O2-:8.000,Li1,6.0,1.0,2,1,0.041,"[180.0, 180.0, 180.0, 94.083, 94.083, 94.083, 94.083, 90.94, 90.94, 89.06, 89.06, 85.917, 85.917, 85.917, 85.917]"
3248,391154.cif,Br1-:8.000 H1+:16.000 Li1+:8.000 O2-:8.000,Li2,6.0,1.0,2,1,0.058,"[168.014, 168.014, 151.921, 103.385, 98.65, 98.65, 98.65, 98.65, 88.602, 88.602, 79.409, 79.246, 79.246, 79.246, 79.246]"
3249,391245.cif,F1-:24.000 In3+:4.000 Li1+:12.000,In1,6.0,3.0,5,3,0.01,"[174.562, 174.562, 173.265, 94.767, 94.767, 94.163, 94.163, 91.948, 90.573, 90.573, 90.074, 88.739, 88.734, 80.607, 80.607]"
3250,391245.cif,F1-:24.000 In3+:4.000 Li1+:12.000,In2,6.0,3.0,5,3,0.015,"[176.03, 176.03, 175.07, 94.456, 94.456, 93.934, 93.934, 92.275, 90.957, 89.467, 89.467, 88.252, 88.246, 82.12, 82.12]"
3251,391245.cif,F1-:24.000 In3+:4.000 Li1+:12.000,Li3,6.0,1.0,2,1,0.056,"[160.476, 159.735, 156.334, 115.518, 100.073, 98.969, 94.106, 91.857, 83.979, 83.021, 81.941, 81.917, 80.189, 79.053, 77.044]"
3252,391245.cif,F1-:24.000 In3+:4.000 Li1+:12.000,Li4,6.0,1.0,2,1,0.055,"[160.51, 160.288, 156.868, 114.079, 100.282, 97.215, 94.531, 92.946, 85.02, 84.917, 82.369, 81.506, 79.956, 79.764, 75.724]"
3253,391245.cif,F1-:24.000 In3+:4.000 Li1+:12.000,Li1,6.0,1.0,2,1,0.021,"[174.384, 172.222, 171.378, 96.258, 93.509, 93.268, 92.952, 92.677, 92.029, 90.109, 88.539, 87.409, 86.434, 84.531, 81.124]"
3254,391245.cif,F1-:24.000 In3+:4.000 Li1+:12.000,Li2,6.0,1.0,2,1,0.033,"[175.003, 171.931, 171.455, 97.377, 95.106, 94.456, 94.33, 91.731, 90.464, 88.585, 88.304, 86.956, 86.497, 85.181, 80.073]"
3255,391258.cif,Li1+:12.000 Na1+:20.000 S2-:32.000 Ti4+:8.000,Li2,6.0,1.0,2,1,0.044,"[180.0, 180.0, 180.0, 94.066, 94.066, 92.04, 92.04, 90.441, 90.441, 89.559, 89.559, 87.96, 87.96, 85.934, 85.934]"
3256,391258.cif,Li1+:12.000 Na1+:20.000 S2-:32.000 Ti4+:8.000,Na1,6.0,1.0,3,1,0.036,"[177.569, 175.711, 152.437, 107.416, 97.938, 96.638, 94.853, 93.537, 90.023, 88.355, 88.143, 86.365, 83.771, 80.747, 74.27]"
3257,391258.cif,Li1+:12.000 Na1+:20.000 S2-:32.000 Ti4+:8.000,Na2,6.0,1.0,3,1,0.033,"[168.932, 165.604, 162.459, 101.175, 99.271, 97.094, 95.751, 94.922, 93.882, 91.318, 84.18, 84.146, 83.01, 78.364, 77.672]"
3258,391258.cif,Li1+:12.000 Na1+:20.000 S2-:32.000 Ti4+:8.000,Na3,6.0,1.0,3,1,0.03,"[166.434, 166.434, 157.972, 107.278, 107.272, 98.975, 89.095, 89.095, 89.06, 89.055, 85.285, 84.9, 84.9, 80.834, 80.828]"
3261,391276.cif,B3+:44.000 Li1+:17.680 Se2-:80.000 Sr2+:10.976,Li2,6.0,1.0,2,1,0.04,"[168.125, 166.434, 163.577, 117.452, 110.341, 103.987, 95.417, 95.411, 92.419, 82.894, 80.044, 75.818, 74.348, 74.229, 71.838]"
3262,391276.cif,B3+:44.000 Li1+:17.680 Se2-:80.000 Sr2+:10.976,Li1,6.0,1.0,2,1,0.033,"[159.325, 152.924, 123.436, 123.436, 117.833, 117.833, 87.593, 87.593, 87.593, 87.593, 86.744, 86.738, 76.308, 76.308, 57.697]"
3263,39211.cif,Ge4+:4.000 Li1+:4.000 O2-:20.000 Ta5+:4.000,Ta1,6.0,5.0,6,5,0.018,"[180.0, 180.0, 180.0, 92.877, 92.877, 91.014, 91.014, 90.653, 90.647, 89.353, 89.347, 88.986, 88.986, 87.123, 87.123]"
3264,39263.cif,H1+:32.000 Li1+:8.000 Mo6+:8.000 Na1+:8.000 O2-:48.000,Na1,6.0,1.0,3,1,0.016,"[172.793, 171.769, 164.472, 104.94, 98.737, 97.337, 90.665, 88.722, 88.493, 88.327, 88.183, 87.507, 85.388, 83.368, 78.106]"
3265,39464.cif,Ge4+:4.000 Li1+:4.000 Nb5+:4.000 O2-:20.000,Li1,6.0,1.0,2,1,0.033,"[180.0, 180.0, 180.0, 107.842, 107.842, 102.333, 102.333, 100.807, 100.807, 79.193, 79.193, 77.667, 77.667, 72.158, 72.158]"
3266,39464.cif,Ge4+:4.000 Li1+:4.000 Nb5+:4.000 O2-:20.000,Nb1,6.0,5.0,5,5,0.227,"[174.268, 160.085, 155.741, 100.323, 100.323, 100.038, 99.887, 94.405, 94.405, 85.705, 82.022, 82.022, 79.094, 79.094, 74.371]"
3267,39499.cif,F1-:8.000 Ge4+:8.000 Ho3+:12.000 Li1+:4.000 O2-:32.000,Li1,6.0,1.0,2,1,0.058,"[180.0, 180.0, 180.0, 112.012, 112.012, 102.821, 102.821, 91.696, 91.69, 88.31, 88.304, 77.179, 77.179, 67.988, 67.988]"
3268,39514.cif,H1+:24.000 La3+:8.000 Li1+:12.000 N5+:36.000 O2-:120.000,Li1,6.0,1.0,2,1,0.071,"[164.84, 132.47, 121.978, 118.444, 113.603, 111.919, 104.643, 101.87, 92.396, 88.653, 81.35, 75.013, 70.013, 51.647, 51.149]"
3269,39515.cif,H1+:24.000 Li1+:12.000 N5+:36.000 Nd3+:8.000 O2-:120.000,Li1,6.0,1.0,2,1,0.065,"[161.952, 136.278, 123.223, 120.411, 112.321, 109.652, 104.294, 101.286, 91.553, 89.456, 83.794, 76.497, 71.941, 52.519, 52.447]"
3270,39534.cif,Li1+:4.000 O2-:20.000 P5+:4.000 Ti4+:4.000,Li1,6.0,1.0,2,1,0.02,"[180.0, 180.0, 180.0, 105.623, 105.623, 101.35, 101.35, 98.152, 98.152, 81.848, 81.848, 78.65, 78.65, 74.377, 74.377]"
3271,39534.cif,Li1+:4.000 O2-:20.000 P5+:4.000 Ti4+:4.000,Ti1,6.0,4.0,4,4,0.217,"[172.568, 160.909, 158.264, 101.011, 99.98, 99.98, 98.083, 92.275, 92.275, 86.434, 84.388, 84.382, 79.543, 79.543, 74.473]"
3272,39574.cif,Li1+:4.000 O2-:12.000 Sb5+:4.000,Li1,6.0,1.0,2,1,0.071,"[148.375, 148.375, 148.081, 128.229, 98.725, 98.72, 95.077, 95.077, 83.01, 83.01, 80.851, 80.851, 72.5, 72.5, 66.584]"
3273,39574.cif,Li1+:4.000 O2-:12.000 Sb5+:4.000,Sb1,6.0,5.0,5,5,0.041,"[172.437, 171.611, 171.611, 96.044, 94.686, 94.686, 94.284, 94.284, 90.785, 90.785, 89.874, 89.874, 84.888, 79.677, 79.671]"
3274,39580.cif,Ba2+:4.000 Gd3+:6.000 Li1+:6.000 Mo6+:16.000 O2-:64.000,Li2,6.0,1.0,2,1,0.035,"[154.81, 150.043, 150.043, 119.039, 119.039, 102.099, 94.686, 90.877, 90.877, 89.175, 89.175, 79.059, 79.059, 73.172, 73.172]"
3275,39581.cif,Ba2+:4.000 Li1+:6.000 Mo6+:16.000 O2-:64.000 Tm3+:6.000,Li2,6.0,1.0,2,1,0.037,"[153.253, 149.093, 149.093, 119.045, 119.045, 102.41, 96.258, 91.862, 91.862, 88.762, 88.762, 79.822, 79.817, 71.198, 71.198]"
3276,39604.cif,Ba2+:4.000 F1-:24.000 K1+:4.000 Li1+:4.000 Zn2+:4.000,Li1,6.0,1.0,2,1,0.0,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
3277,39604.cif,Ba2+:4.000 F1-:24.000 K1+:4.000 Li1+:4.000 Zn2+:4.000,Li2,6.0,1.0,2,1,0.0,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
3278,39604.cif,Ba2+:4.000 F1-:24.000 K1+:4.000 Li1+:4.000 Zn2+:4.000,Zn2,6.0,2.0,4,2,0.0,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
3279,39604.cif,Ba2+:4.000 F1-:24.000 K1+:4.000 Li1+:4.000 Zn2+:4.000,Zn1,6.0,2.0,4,2,0.0,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
3280,39608.cif,Li1+:4.000 Na1+:4.000 O2-:24.000 V5+:8.000,Li2,6.0,1.0,2,1,0.008,"[174.384, 168.696, 168.696, 99.724, 99.724, 97.741, 89.599, 89.599, 89.221, 89.221, 86.709, 86.709, 85.371, 84.439, 84.439]"
3281,39608.cif,Li1+:4.000 Na1+:4.000 O2-:24.000 V5+:8.000,Na2,6.0,1.0,3,1,0.016,"[174.384, 168.696, 168.696, 99.724, 99.724, 97.741, 89.599, 89.599, 89.221, 89.221, 86.709, 86.709, 85.371, 84.439, 84.439]"
3282,39609.cif,Li1+:3.680 Na1+:4.320 O2-:24.000 V5+:8.000,Li2,6.0,1.0,2,1,0.011,"[175.415, 170.265, 170.265, 97.354, 97.354, 96.333, 90.51, 90.51, 89.903, 89.897, 86.451, 86.451, 86.02, 86.02, 84.957]"
3283,39609.cif,Li1+:3.680 Na1+:4.320 O2-:24.000 V5+:8.000,Na2,6.0,1.0,3,1,0.022,"[175.415, 170.265, 170.265, 97.354, 97.354, 96.333, 90.51, 90.51, 89.903, 89.897, 86.451, 86.451, 86.02, 86.02, 84.957]"
3284,39628.cif,Li1+:8.000 Na1+:40.000 O2-:64.000 P5+:16.000,Na4,6.0,1.0,3,1,0.023,"[160.373, 155.094, 144.965, 114.073, 109.214, 105.742, 98.928, 93.87, 91.903, 91.163, 88.516, 86.009, 80.439, 62.257, 61.556]"
3287,39648.cif,Li1+:4.000 O2-:20.000 Si4+:4.000 Ta5+:4.000,Ta1,6.0,5.0,6,5,0.099,"[176.758, 174.562, 171.611, 94.767, 93.578, 92.746, 92.304, 90.865, 90.768, 89.685, 89.587, 87.971, 87.948, 86.882, 82.079]"
3288,39669.cif,F1-:12.000 K1+:4.000 Li1+:2.762 Y3+:1.740,Li2,6.0,1.0,2,1,0.0,"[180.0, 180.0, 180.0, 90.063, 90.063, 90.006, 90.006, 90.006, 90.006, 89.994, 89.994, 89.994, 89.994, 89.937, 89.937]"
3289,39669.cif,F1-:12.000 K1+:4.000 Li1+:2.762 Y3+:1.740,Li1,6.0,1.0,2,1,0.0,"[180.0, 180.0, 180.0, 90.029, 90.029, 90.006, 90.006, 90.006, 90.006, 89.994, 89.994, 89.994, 89.994, 89.971, 89.971]"
3290,39669.cif,F1-:12.000 K1+:4.000 Li1+:2.762 Y3+:1.740,Y1,6.0,3.0,5,3,0.0,"[180.0, 180.0, 180.0, 90.029, 90.029, 90.006, 90.006, 90.006, 90.006, 89.994, 89.994, 89.994, 89.994, 89.971, 89.971]"
3291,39669.cif,F1-:12.000 K1+:4.000 Li1+:2.762 Y3+:1.740,Y2,6.0,3.0,5,3,0.002,"[180.0, 180.0, 180.0, 90.063, 90.063, 90.006, 90.006, 90.006, 90.006, 89.994, 89.994, 89.994, 89.994, 89.937, 89.937]"
3292,39674.cif,K1+:0.979 Li1+:0.021 O2-:3.000 Ta5+:1.000,Ta1,6.0,5.0,6,5,0.0,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
3293,39675.cif,K1+:0.924 Li1+:0.027 O2-:3.000 Ta5+:1.000,Ta1,6.0,5.0,6,5,0.0,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
3294,39699.cif,Al3+:2.000 Ca2+:2.000 F1-:12.000 Li1+:2.000,Al1,6.0,3.0,3,3,0.0,"[176.562, 176.562, 176.562, 91.748, 91.725, 91.725, 90.768, 90.768, 90.768, 90.762, 90.756, 90.756, 86.853, 86.853, 86.83]"
3295,39699.cif,Al3+:2.000 Ca2+:2.000 F1-:12.000 Li1+:2.000,Ca1,6.0,2.0,4,2,0.0,"[180.0, 180.0, 180.0, 92.929, 92.929, 92.929, 92.929, 92.929, 92.929, 87.071, 87.071, 87.071, 87.071, 87.071, 87.071]"
3296,39699.cif,Al3+:2.000 Ca2+:2.000 F1-:12.000 Li1+:2.000,Li1,6.0,1.0,2,1,0.0,"[169.235, 169.204, 169.204, 96.171, 96.165, 96.16, 96.16, 96.154, 96.154, 92.338, 92.321, 92.321, 76.261, 76.261, 76.243]"
